r_id;s_id;seeds;algo;a%;time;gen_cands;gen_time;ver_cands;ver_time;idx;Mapping_density_ratio
id_csv_licensed.zip_0021800575.csv;id_csv_licensed.zip_0021901280.csv;490;a;0.1364942528735632;8.390342950820923;44753;0.3949692249298095;42664;3.218799591064453;616;0.0714229092350376
real_time_csv_licensed.zip_ResNet034-v1_139.csv;real_time_csv_licensed.zip_ResNet034-v1_279.csv;6;e;0.4;0.0056300163269042;1;2.789497375488281e-05;1;0.0004448890686035;617;0.0107023933402705
id_csv_licensed.zip_boxscore_0021400434.csv;id_csv_licensed.zip_boxscore_0021400872.csv;485;a;0.0755968169761273;6.397090673446655;25089;0.2187092304229736;24058;1.3912386894226074;618;0.0673736535119504
id_csv_licensed.zip_0021700280_7.csv;id_csv_licensed.zip_0021800968.csv;138;a;0.0758620689655172;4.997874021530151;6304;0.0537021160125732;5589;0.2012438774108886;619;0.0191600475624256
id_csv_licensed.zip_0021700919.csv;id_csv_licensed.zip_0021900900.csv;485;a;0.1671087533156498;7.325828790664673;37391;0.3339807987213135;36042;2.201125144958496;620;0.0821067480950404
real_time_csv_licensed.zip_bayesChangePt_reward_low_FP_rate_scores_4.csv;real_time_csv_licensed.zip_bayesChangePt_reward_low_FP_rate_scores_6.csv;22;e;1.0;0.0164883136749267;1;3.1948089599609375e-05;1;0.003359317779541;621;0.0512094225797184
parent_csv_licensed.zip_1400403_hhRelMale.csv;parent_csv_licensed.zip_1421902_hhRelMale.csv;82;a;0.3111111111111111;4.202787160873413;2220;0.0218336582183837;1759;0.0215592384338378;622;0.2007407407407407
id_csv_licensed.zip_0021600835.csv;id_csv_licensed.zip_boxscore_0021500696_1.csv;133;a;0.0827586206896551;4.9281628131866455;3249;0.0311980247497558;2784;0.109882116317749;623;0.021081130522272
id_csv_licensed.zip_0021500019.csv;id_csv_licensed.zip_boxscore_0021800682.csv;487;a;0.0901856763925729;6.780284881591797;29430;0.2610282897949219;28376;1.7334487438201904;624;0.0718379078161388
id_csv_licensed.zip_RewardDatas_9.csv;id_csv_licensed.zip_ds2-ling-FinalSel.csv;238;e;0.0;1.2378690242767334;0;0.0;0;0.0;625;0.2282423667141275
id_csv_licensed.zip_7457.csv;id_csv_licensed.zip_8342_1.csv;10;e;0.125;0.0014050006866455;75;0.0002121925354003;6;9.846687316894533e-05;626;0.0083173076923076
object_csv_licensed.zip_00007-124.csv;object_csv_licensed.zip_00009-832.csv;35;e;0.4444444444444444;0.0108840465545654;1638;0.0056211948394775;66;0.0035207271575927;627;0.0700392353284915
seek_time_csv_licensed.zip_PL2331LAHAWKEJ.csv;seek_time_csv_licensed.zip_PL2331LAHDRZ8J.csv;121;e;0.8421052631578947;0.2240121364593505;1;0.0031735897064208;1;0.0031988620758056;628;0.3262204559615674
seek_time_csv_licensed.zip_PL1331LAGSAP1H.csv;seek_time_csv_licensed.zip_PL1331LAGSRAEH.csv;-1;e;0.0;10.313539028167725;0;0.0;0;0.0;629;0.2540713404573372
object_csv_licensed.zip_00002-160.csv;object_csv_licensed.zip_00009-851.csv;33;e;0.625;0.0015239715576171;74;0.0002319812774658;3;9.393692016601562e-05;630;0.0743801652892562
show_time_csv_licensed.zip_J01-2004_765.csv;then_csv_licensed.zip_J01-2004_488.csv;12;e;0.7272727272727273;0.0034308433532714;1;3.0040740966796875e-05;1;9.322166442871094e-05;631;0.0468414881752409
id_csv_licensed.zip_31677.csv;id_csv_licensed.zip_31702.csv;9;e;0.8541666666666666;0.0240271091461181;1;3.0994415283203125e-05;1;0.0058319568634033;632;0.0409506802721088
seek_time_csv_licensed.zip_PL1331LAGTNV5H.csv;seek_time_csv_licensed.zip_PL2331LAGUMH6J.csv;-1;e;0.0;10.337915182113647;0;0.0;0;0.0;633;0.2091746957613424
id_csv_licensed.zip_7350_4.csv;id_csv_licensed.zip_8173.csv;10;e;0.1538461538461538;0.0013611316680908;4;6.270408630371094e-05;4;0.0001037120819091;634;0.0136372041420118
parent_csv_licensed.zip_Configuration2_window11_split3_typetest_projectpoi1.5.csv;parent_csv_licensed.zip_Configuration4_window0_split2_typetest_projectpoi1.5.csv;268;e;1.0;0.9438328742980956;1;4.982948303222656e-05;1;0.0421681404113769;635;0.0459152537678949
id_csv_licensed.zip_0021501214.csv;id_csv_licensed.zip_boxscore_0021500360.csv;485;a;0.1406896551724138;7.047868013381958;34697;0.3102328777313232;32709;2.011861085891724;636;0.076544406841672
id_csv_licensed.zip_boxscore_0021500312_1.csv;id_csv_licensed.zip_boxscore_0021700999.csv;487;a;0.0915119363395225;6.633801937103272;27654;0.248624563217163;26623;1.6193523406982422;637;0.0691748341295583
seek_time_csv_licensed.zip_PL1331LAGLZ47H.csv;seek_time_csv_licensed.zip_PL1331LAGSEPRH.csv;-1;e;0.0;10.325087070465088;0;0.0;0;0.0;638;0.2617340330570801
id_csv_licensed.zip_PointsMapping.csv;id_csv_licensed.zip_roachdata.csv;8;e;0.2687179487179487;0.002695083618164;0;0.0;0;0.0;639;0.0006557056175376
in_time_csv_licensed.zip_0203_171306_InitializeSampleRD.csv;real_time_csv_licensed.zip_0205_082818_InitializeSampleHD.csv;2;e;0.5;0.0007030963897705;0;0.0;0;0.0;640;0.0040526472337894
id_csv_licensed.zip_0021500287_3.csv;id_csv_licensed.zip_0021500487_3.csv;485;a;0.129973474801061;8.176116943359375;43976;0.4001898765563965;42632;3.0083532333374023;641;0.0786064068557437
real_time_csv_licensed.zip_0210_091416_InitializeSampleRD.csv;real_time_csv_licensed.zip_0210_222358_InitializeSampleRD.csv;2;e;0.5;0.0004830360412597;0;0.0;0;0.0;642;0.0037180249851279
id_csv_licensed.zip_boxscore_0021400015.csv;id_csv_licensed.zip_boxscore_0021400869.csv;490;a;0.1724137931034483;8.458247184753418;47719;0.3999528884887695;46576;3.2779879570007324;643;0.0753388822829964
